-40;-260;0;-40;0;0;-220;0;-100;200
60;20;80;40;0;40;80;-20;-20;200
-60;-80;-40;-100;0;-20;-360;-60;-120;-100
-20;100;20;140;1;-20;80;-40;-180;-200
0;-120;20;20;1;66;100;0;-100;100
-20;-120;-60;-20;0;20;-80;-20;-80;0
20;-20;40;40;-1;0;20;0;50;0
-40;-160;0;80;-1;60;0;20;100;-200
40;-80;0;-40;1;-40;-60;-40;20;100
60;180;20;120;0;20;160;60;240;-200
-20;120;40;60;0;-40;-20;-20;-80;100
-20;120;-20;60;1;-20;40;33;100;0
-20;120;-40;140;0;60;180;100;220;300
-60;-120;-80;-240;-2;0;60;100;200;0
0;60;40;20;0;40;40;60;60;100
20;-20;40;140;-1;20;100;80;100;0
60;-200;60;160;1;40;140;40;160;400
-20;-140;-20;-20;0;0;-100;0;-200;100
80;80;20;40;1;20;-100;100;200;300
-60;0;-20;-20;0;40;-120;0;-120;0
-20;-160;40;0;0;-20;-40;-20;100;-100
0;-140;20;100;1;20;20;20;-120;-200
-80;20;-80;60;1;0;-60;0;60;0
0;-60;60;0;0;0;-60;40;40;0
-40;-80;40;80;0;0;-60;0;-40;100
40;260;80;380;0;80;120;80;140;100
80;20;0;-80;0;0;-40;0;120;200
-20;20;0;-20;2;20;100;-20;60;0
-60;40;0;20;-1;60;0;-20;60;200
-80;0;0;60;-1;0;-40;-20;-40;100
-60;-100;-80;-40;1;40;-120;25;-150;-200
20;0;40;-100;1;-20;40;0;0;0
40;0;140;120;0;40;120;40;140;100
-60;20;20;180;5;20;-100;-20;-60;0
-100;-100;-60;-20;0;-20;-40;-20;-20;100
-20;20;-40;160;0;0;0;-60;-60;-100
20;-100;-20;-120;1;40;40;50;125;-100
-40;-120;40;100;0;80;140;40;100;0
60;20;0;-40;0;-40;-80;20;-100;-100
60;280;40;180;0;20;100;80;100;-100
-20;-120;-20;-40;4;20;-160;0;-100;-200
-60;-60;0;140;-2;40;40;0;0;0
80;180;140;280;-1;-20;40;40;60;200
60;-40;60;80;1;0;-80;40;-40;200
-40;-100;20;0;1;-20;-60;0;-20;0
40;-20;120;80;0;-20;-60;-50;-150;0
0;-60;20;100;0;0;40;80;80;-400
80;140;0;240;-1;20;40;20;60;-300
-60;40;60;260;1;100;220;40;120;-100
-20;-20;80;100;-1;20;100;-60;-40;400
20;60;20;180;1;-40;80;20;20;200
20;-60;-40;-40;0;60;40;20;120;100
40;80;80;60;-1;0;40;0;80;100
-20;-60;60;-20;1;60;-20;60;0;-200
0;40;-60;0;0;-40;-80;-25;-175;0
0;20;80;180;0;0;-40;20;20;400
-40;60;-100;80;-1;0;20;20;120;300
0;-60;20;200;1;20;0;60;120;100
-40;-140;20;200;-1;-66;-66;-100;0;0
20;20;80;120;0;20;-120;0;-80;0
-40;-20;-40;-40;0;0;-220;-20;-60;200
20;-60;-40;40;-1;-20;-140;-40;-80;200
-20;-160;20;0;4;0;-40;20;40;100
20;-120;80;-140;0;40;60;80;60;-200
80;140;100;320;0;20;80;60;20;300
0;-20;40;180;0;100;420;60;340;500
0;-140;40;80;2;20;80;20;180;100
20;60;20;200;0;80;120;60;140;200
-40;-120;60;220;1;20;-120;0;20;100
-80;60;20;220;-1;0;-180;40;20;-200
100;20;20;200;0;-20;60;0;100;100
0;-160;60;-120;5;0;-300;0;-140;-100
0;-20;-100;100;1;20;-20;0;-100;0
-80;80;-60;120;0;0;-60;20;-20;100
-20;80;80;160;1;-20;-140;-40;-100;-200
-100;-140;-80;-100;1;0;-160;-25;-175;-200
-20;-140;0;-20;-1;20;-100;40;120;300
20;180;60;360;0;60;260;100;280;100
20;-140;40;-120;0;60;20;60;160;-300
60;80;40;100;1;40;100;40;100;200
60;140;20;260;-1;80;140;100;120;100
-60;20;60;180;1;80;140;40;80;500
60;0;80;0;0;-40;-80;-20;-20;0
60;220;0;240;-1;-20;-60;40;-40;0
60;100;-60;120;-1;60;-20;25;25;-100
-40;-100;-40;100;2;-20;0;40;-60;-200
20;-40;20;60;-5;20;40;20;60;0
0;-160;-20;-80;1;0;-100;40;-60;0
-60;-80;20;-100;-1;20;-40;0;-60;-200
-60;-280;20;-140;1;20;-140;40;-40;200
0;-60;-20;-40;0;100;200;75;75;100
20;100;40;180;0;20;80;20;60;100
60;260;40;160;-2;20;40;40;120;300
-60;-40;0;0;0;-66;-66;-100;0;200
20;0;-40;100;4;0;-280;20;-100;100
40;140;40;200;-4;20;200;60;260;300
-20;80;60;120;-1;0;-40;60;80;300
-40;60;100;100;0;-20;120;100;200;-100
20;40;0;180;-1;40;0;60;60;100
-20;-60;0;100;0;0;20;-25;0;-200
-100;-260;20;-80;1;-20;-200;-20;-100;-300
-40;-200;0;0;1;0;-140;20;-200;-200
-100;-360;-20;40;0;20;20;20;40;-100
-20;-40;80;380;0;0;80;40;80;200
40;-140;-20;20;1;0;-40;40;60;100
40;-20;-20;-100;0;40;0;0;-75;0
0;60;80;300;-4;20;0;20;0;0
60;260;40;240;0;20;0;40;120;400
-20;80;20;-40;1;40;-60;0;20;-200
-60;40;40;120;-2;60;40;0;-40;0
100;360;40;240;0;80;80;0;40;100
20;120;60;160;0;-40;20;-20;80;400
40;200;20;240;0;-40;-120;-40;-120;-100
-20;-300;-60;-160;0;20;-160;0;40;100
-80;-120;60;240;1;0;-100;-20;0;100
-60;-100;-20;-100;0;0;-160;60;0;100
-40;0;0;60;3;-40;0;-20;80;0
0;-200;40;-40;-3;-20;0;40;100;-200
40;40;80;180;0;100;260;100;300;200
40;140;80;140;0;20;160;60;180;0
80;60;20;160;0;0;-120;20;80;-300
0;100;-20;220;0;0;-80;-20;-60;0
20;160;-40;20;0;80;100;75;75;-200
20;60;40;200;0;80;140;100;180;200
-40;100;20;300;0;0;-120;-20;-60;100
-100;-300;-100;-300;2;-40;-120;-50;-100;-100
-50;50;-100;100;0;40;60;25;75;-100
0;150;100;200;-1;0;40;20;80;300
-150;-150;-100;-200;0;20;60;20;80;100
50;33;50;150;4;-25;-175;0;-200;0
-100;-50;0;0;1;-40;0;-20;140;100
0;0;100;-100;1;60;40;75;75;0
-50;50;-100;100;-1;40;-20;80;140;-100
-33;-299;0;0;2;0;-125;0;-150;200
66;33;0;0;-1;75;50;100;200;-400
33;133;0;0;0;-50;-100;-100;0;0
132;66;200;100;1;0;0;0;-100;300
66;33;100;200;0;40;40;25;-75;200
-66;-67;-100;100;-2;-20;-60;25;25;0
-33;-133;0;0;-1;40;100;33;133;100
-99;-99;100;-100;0;0;-75;50;-100;200
-100;-133;-100;-50;-4;-100;0;-100;0;-300
125;150;200;200;-1;80;140;0;125;0
50;100;50;-50;1;-20;0;25;50;0
-50;75;50;200;0;40;-20;-25;0;-100
-50;-125;-50;-150;1;0;-180;0;-50;-100
-50;-200;-150;-250;0;0;-40;66;133;200
-75;-150;-50;50;0;40;20;50;100;0
-125;-75;-150;0;0;-20;-60;0;0;-200
-5;-45;0;-167;1;-50;-50;0;-100;-100
-50;-75;50;100;0;-25;-25;-50;-150;-200
0;-25;100;300;2;20;140;100;233;300
120;100;200;150;-1;-20;-60;0;100;0
-20;-80;0;34;3;0;-120;0;-66;0
60;200;-100;600;0;-40;-100;-20;-20;100
40;20;200;200;-2;60;0;66;33;-200
60;80;83;150;1;0;50;-100;0;100
80;80;100;-100;0;0;-100;-80;-40;100
-20;60;50;200;1;-20;-20;75;75;0
20;80;50;150;0;50;125;100;150;200
40;-20;50;84;0;25;25;50;0;-100
40;20;33;100;3;-40;20;-25;-25;0
0;-40;-33;33;-1;-40;-120;40;100;0
-40;120;0;233;0;25;175;100;400;300
-40;120;-33;100;-1;40;80;100;266;200
-40;0;-66;-33;0;0;-60;20;0;200
-100;-280;-141;-83;0;-20;-40;-66;-33;-100
60;0;133;-33;0;0;-60;25;-25;500
-80;-180;-33;183;0;-40;-160;-50;-150;0
-40;-40;-25;-133;0;-50;-100;-50;-50;-100
20;20;133;133;-4;60;-20;33;100;100
-20;-260;16;-125;3;0;-225;0;-150;-300
100;-60;99;166;1;20;80;33;66;300
40;300;33;450;0;50;0;0;-100;0
-20;-180;0;-92;0;-40;-200;40;-160;200
60;20;91;34;0;0;50;100;100;200
-80;-100;0;-59;-1;0;20;60;40;100
60;-20;66;34;0;20;200;0;160;-300
-60;160;33;133;0;0;75;0;100;-100
-20;20;33;41;-2;20;80;25;100;200
0;-100;5;0;-4;60;60;66;100;100
-20;100;-25;175;-1;20;0;0;100;100
-80;-100;-85;90;1;-80;-100;-20;40;-100
40;-120;-25;-125;-1;25;25;0;100;0
60;40;100;200;0;-60;-40;-75;-100;100
-20;-60;0;-50;1;20;-120;20;-60;100
80;220;83;275;-3;100;160;100;175;100
-20;20;-20;-120;-1;25;25;0;50;0
-40;-300;15;-75;1;20;-180;33;-166;-200
-120;-80;0;125;1;0;-80;0;-25;-100
40;-60;83;158;4;20;20;0;33;300
60;0;100;75;0;-20;-20;-50;-75;0
-100;-80;20;215;0;40;40;50;-75;0
-40;0;50;175;-1;60;120;50;125;0
-100;-140;0;-50;-7;20;-40;25;0;-300
40;120;80;95;0;40;0;33;-33;-200
60;0;60;140;-4;0;80;50;150;300
120;120;40;40;1;-20;-40;0;-75;0
60;100;-60;140;0;40;-20;60;20;0
-20;20;40;60;-1;0;-80;80;120;200
20;-20;40;80;-1;-20;-20;0;0;-100
0;40;25;310;0;-50;-50;-100;0;100
40;40;45;120;0;-20;-80;25;-50;-100
0;160;-40;100;-4;20;160;75;200;300
-140;-240;-60;-220;2;0;-80;-50;-100;-100
40;-40;60;60;-1;20;140;0;150;300
-60;-140;0;80;1;20;0;25;50;0
-40;-140;20;0;-2;0;-200;0;-100;-100
-40;-80;0;40;-1;-20;0;0;-25;100
-40;-80;20;100;0;40;-80;20;120;0
80;240;130;120;1;60;120;0;20;0
-40;-20;-100;-140;0;25;0;-50;-100;100
80;40;60;60;2;25;0;0;50;-100
-20;140;0;100;1;-50;-75;-100;0;-100
80;240;100;340;-3;60;200;100;200;500
120;0;40;40;0;20;-120;-20;-20;100
-60;20;20;200;-1;40;40;33;66;0
-20;120;60;300;0;0;20;66;33;300
-80;-100;-20;0;4;-20;40;-33;133;100
0;-60;-40;40;3;40;40;25;125;-100
-20;40;0;80;-4;-20;-60;-25;25;300
40;-40;0;40;1;-25;25;50;50;200
-40;-40;40;140;1;0;-120;-25;-125;300
-60;-80;-20;0;-1;0;-200;0;-125;-100
0;180;20;280;0;20;100;100;166;200
40;-200;60;-80;0;-25;0;0;50;0
-60;-80;-80;-80;-2;60;100;75;50;100
40;20;20;40;-1;-20;40;60;140;0
-40;-40;20;120;2;-60;-60;-25;-25;0
20;-40;60;120;0;-20;0;-50;50;-200
20;-140;120;140;-4;40;100;50;150;-200
100;380;80;400;-4;100;250;100;400;300
40;80;60;120;1;-60;-60;20;0;0
20;-120;20;-120;1;60;20;66;0;0
-40;-240;-160;-160;0;40;0;-20;-20;200
80;-80;40;80;-1;40;60;33;66;300
-20;40;-20;120;0;25;50;0;100;-300
0;40;-60;0;-1;25;-75;50;0;0
-60;20;-20;40;0;0;40;20;140;0
-20;60;0;60;0;-25;-100;-50;-50;0
20;0;-60;-40;-1;0;-25;-50;-50;0
-20;0;0;160;1;-50;-100;0;-200;-300
0;100;20;180;0;20;20;40;-20;-100
-40;0;80;140;0;-20;-20;33;100;100
-100;-20;-20;120;1;-20;-60;0;60;100
-80;-40;-100;-140;1;-40;-40;-75;-25;-100
-40;-260;-20;0;0;0;-180;0;-50;-300
40;80;100;100;1;0;-140;25;-50;-100
80;140;-80;40;-1;50;50;100;200;0
0;20;60;40;0;20;-180;-33;-133;-100
20;100;20;160;0;0;-60;-20;-20;0
60;-80;0;20;-1;60;40;20;20;-100
0;0;-40;-20;-1;60;20;50;-25;0
0;-20;40;160;0;25;100;0;200;100
60;0;120;20;1;-80;-40;0;150;0
-40;-40;-60;-120;-2;75;25;50;-100;0
-40;-20;-60;-60;-1;0;-60;66;66;0
0;-60;60;20;0;80;200;60;180;300
20;140;80;160;0;60;100;-60;20;100
-100;20;-20;120;0;-50;-50;0;-100;0
-20;-160;20;-20;0;0;-100;25;50;0
0;60;-40;180;1;-25;-25;0;50;100
60;320;40;300;1;0;80;50;175;400
-60;-100;60;80;0;-20;-20;0;40;100
-100;-200;-20;-180;2;-50;-100;-50;-100;-300
100;-60;20;-20;0;50;50;50;50;-200
60;-40;-20;40;0;0;-25;50;0;0
-20;-20;20;20;0;40;-40;20;0;0
-80;-180;-40;-100;1;0;100;-100;0;0
20;0;40;60;0;40;-20;40;60;200
20;-100;0;60;1;-100;0;-100;0;100
0;-120;-40;-60;0;-20;-40;50;75;0
60;200;160;400;0;80;180;100;266;200
0;60;0;-60;0;0;40;25;50;0
20;80;-40;-60;-1;-60;-40;-40;-60;200
-40;-100;-60;100;0;0;-20;0;0;-200
40;60;120;160;2;-40;-80;25;25;-100
0;-20;-20;20;1;33;66;-100;0;0
60;20;40;120;-1;100;166;100;300;300
-120;-40;-40;220;0;-20;-140;-50;-100;100
60;140;60;160;-1;-40;-80;-20;-60;0
-60;180;-60;100;-1;80;60;100;100;0
-40;-100;0;-20;-1;-33;66;100;200;100
-100;-200;-80;-240;-1;-20;-220;-25;-200;-100
40;-120;0;0;-1;20;-60;80;100;0
-20;-80;80;40;1;20;-20;0;50;100
20;60;100;20;0;20;0;20;100;100
-20;-140;-40;-160;0;0;0;0;-100;-200
-20;-80;-40;40;0;20;0;-50;-50;-200
20;-140;-60;-200;1;20;0;0;-100;-200
-40;0;40;220;-1;20;0;25;0;100
-60;-80;40;60;0;-20;-60;-20;80;100
60;160;20;260;0;-40;0;0;50;-200
20;60;100;60;1;-20;-40;0;60;100
-80;-40;-20;40;0;20;20;0;50;0
20;120;80;20;1;40;100;60;60;-100
40;80;0;100;0;20;140;0;150;400
-80;-80;-60;120;1;-20;-200;-25;0;0
100;-60;-20;-100;0;-40;-20;0;75;0
-40;40;-60;20;-2;40;100;50;100;0
20;-40;-20;120;1;-20;-40;0;60;200
20;60;60;120;2;-20;-180;0;33;100
0;-20;0;120;-1;-40;-100;-66;-33;-100
40;-80;0;-60;0;20;-40;33;-66;-100
-20;-220;0;20;1;0;-20;0;-100;300
-20;-180;40;-80;0;-40;-60;0;20;200
-40;-60;20;-100;-1;-60;20;50;100;400
-80;-280;-20;-180;-1;-20;-220;-50;-50;-200
0;80;20;140;0;-60;20;0;120;400
-100;20;0;0;2;100;140;50;125;100
80;-40;20;-120;-1;20;0;50;0;-100
-60;40;80;180;0;100;220;66;166;200
0;120;-60;-20;0;0;-33;100;100;200
40;100;60;80;-1;40;-60;40;40;100
-20;-120;40;-40;1;0;80;0;40;300
120;260;120;360;-2;100;180;25;125;200
-80;-100;-80;40;0;20;120;0;80;100
20;40;-20;120;0;-60;40;-50;50;-100
20;100;80;240;0;0;80;100;175;200
0;80;80;220;0;80;100;50;0;100
-20;-60;-40;-100;0;-20;0;20;100;0
-60;-260;-40;20;0;-33;-66;0;-100;0
60;20;0;20;0;60;140;25;50;-200
0;-180;40;-20;0;-20;40;-100;0;0
-40;0;40;60;1;-40;20;50;175;0
20;80;40;100;1;0;40;25;50;-300
-120;-160;-160;-180;0;0;-140;0;25;-100
120;240;120;320;-1;20;160;0;150;0
-60;0;-40;80;0;-66;-133;0;-400;-100
0;140;40;100;1;0;-100;50;0;-200
20;160;0;-80;0;0;40;0;75;200
-20;120;-20;160;0;0;20;0;50;100
-60;0;0;80;0;60;0;80;100;-100
-20;120;40;80;0;40;40;50;100;300
-40;-60;40;60;0;-20;0;0;100;0
60;-40;60;-60;1;80;0;25;25;0
0;20;100;120;2;20;-60;-50;-50;0
40;120;40;200;-3;20;140;100;166;300
0;-200;20;0;0;-20;0;-75;-25;-100
-40;-120;-20;20;0;20;60;40;100;100
0;160;20;280;-1;-66;-66;0;-200;200
-40;-40;-100;-60;0;20;80;50;75;0
20;0;20;-120;0;0;-20;0;-150;100
-80;-180;-20;120;1;-40;-40;0;75;100
-80;-60;60;160;-6;40;20;0;33;-200
60;80;80;0;1;-20;-120;0;-25;300
-40;20;-80;-20;1;60;-40;25;-75;-100
0;100;20;180;0;40;40;20;60;0
20;-60;-20;-40;0;20;60;33;66;300
0;-160;-20;20;0;0;-80;-66;-33;-100
-20;40;20;80;7;0;-120;0;25;0
-40;100;0;100;0;60;80;80;80;-100
0;0;-60;-60;-1;-20;-140;-25;0;100
20;-180;80;-60;0;0;20;50;0;0
0;-20;40;140;-2;20;120;0;125;0
-60;-60;0;100;0;20;-60;66;133;200
-20;-180;20;-40;1;-66;-33;-100;0;0
60;100;80;160;0;-20;-20;25;50;0
-40;120;0;120;0;-40;0;0;100;100
0;80;-80;80;7;-20;140;25;50;0
0;-80;60;0;0;0;60;-50;-100;300
100;160;80;220;-1;100;160;100;200;400
40;60;100;160;1;-60;40;-40;0;0
-60;80;60;280;1;20;80;0;0;0
80;40;20;-40;4;-20;-20;0;-50;0
-100;40;-100;-20;-4;-33;-100;-100;0;100
20;100;80;160;-4;-20;-20;0;0;-100
40;160;100;100;0;0;40;100;180;-200
0;-180;20;-20;-2;-20;-140;0;-33;200
-40;20;-60;0;-1;0;20;0;50;400
-20;-180;-120;-160;4;0;-266;0;-100;-900
-40;-120;20;100;0;20;0;0;0;0
-140;-80;-100;20;2;0;60;50;75;-300
-100;-140;20;-100;0;100;140;50;150;300
0;40;40;100;0;20;-20;0;20;-100
60;0;40;140;0;40;80;100;180;100
0;200;0;140;1;0;80;33;166;100
-40;-100;20;80;-1;20;-20;33;100;400
40;140;100;260;0;20;80;100;150;200
-20;-140;-40;80;0;-20;-20;33;66;0
100;200;60;140;-2;-60;60;-100;0;-200
40;220;60;340;-1;-20;-60;-100;0;-100
-20;60;20;60;0;100;180;100;175;300
0;-20;40;60;-1;-20;-100;20;-100;0
40;180;40;180;1;20;0;66;0;200
-60;0;-60;100;0;20;-20;25;50;200
20;-300;0;-100;0;0;60;20;0;-100
-100;-100;40;160;0;-20;-40;-50;-50;-300
40;80;60;20;-1;-40;-180;-66;-33;100
-40;-160;0;20;1;-40;-60;-75;-25;-200
-80;-220;20;-40;2;20;-40;50;0;-200
-40;-240;-80;-160;4;0;-200;0;50;-200
0;80;40;120;1;-40;20;20;100;100
20;140;60;180;0;80;100;100;150;0
40;80;40;160;2;20;-20;60;100;-100
60;80;-20;100;1;-20;-140;-66;-66;400
20;300;0;120;0;40;60;0;33;100
120;60;100;120;-1;-40;20;50;50;300
0;-160;20;80;1;20;40;75;75;300
-40;40;-100;60;-2;-40;20;0;75;0
-20;80;100;340;2;60;60;50;125;0
20;100;-20;200;-3;20;140;0;100;600
-60;-160;0;-20;0;0;-60;33;-133;-100
-60;-280;20;180;0;40;-40;20;-20;0
0;-180;0;-180;0;0;40;100;140;100
40;60;80;80;-1;20;-60;33;66;-200
20;160;20;160;-1;60;0;50;-50;-300
40;160;60;260;1;0;20;33;100;200
20;60;0;60;-1;-20;-100;50;175;-100
-60;20;-20;40;-1;20;20;50;50;0
100;200;0;80;0;80;80;80;80;200
-20;120;20;80;0;-20;80;25;125;300
20;260;-40;180;-1;80;140;0;60;0
0;0;80;80;0;-20;-20;50;50;0
20;220;-20;140;8;40;60;50;50;400
-60;-260;40;0;-1;20;80;100;150;100
80;100;80;180;0;-40;-60;-20;-20;0
-60;-320;-80;-80;3;20;-160;20;-20;-100
0;-60;0;20;0;0;20;50;150;0
20;-60;20;80;-1;0;40;0;50;100
0;-100;60;60;1;0;-100;60;-40;-100
40;0;0;-140;-7;0;0;100;100;-200
0;100;-80;-20;0;0;20;50;75;300
80;180;20;180;0;0;20;50;25;0
40;240;20;160;0;-40;60;0;150;200
40;80;20;120;0;80;80;33;-66;-100
-40;-100;80;120;0;-20;-60;-60;-60;200
40;160;100;180;0;-20;-20;50;0;500
-40;80;-60;80;-1;-20;60;-66;-33;100
-20;220;60;320;0;33;166;-100;0;100
0;-140;-20;-40;1;20;20;25;75;100
-40;-220;-120;-280;0;0;-120;0;-50;0
20;-140;40;-220;0;33;-200;100;100;0
-20;-180;-20;100;4;20;20;50;0;100
-60;-120;-20;40;0;60;-60;75;75;-100
-60;-240;40;60;0;20;100;0;150;200
40;320;80;340;-4;100;240;100;300;400
-20;-140;20;100;0;20;-40;66;100;-100
20;-80;-40;20;0;20;40;60;40;-100
-40;-260;0;-60;0;20;-100;33;-100;300
150;200;100;300;1;80;140;40;100;0
150;200;100;300;0;0;-40;40;0;0
0;50;-100;-200;-1;40;60;0;40;100
100;50;100;-200;0;20;0;-33;33;0
0;-300;100;-200;0;-60;-120;-25;0;0
0;0;0;0;1;-20;0;40;60;-100
-100;-150;-200;-300;1;0;-40;40;60;-200
-50;150;0;0;0;50;-50;100;100;0
-50;-150;-100;-300;1;0;20;0;60;0
-66;-33;-200;-100;3;0;-180;-40;-60;-100
0;66;0;-100;-3;40;80;60;220;-300
-33;100;100;-100;1;0;40;-40;20;-100
200;266;200;300;0;-100;0;-100;0;200
-66;-132;-200;-200;-1;80;100;60;180;-100
66;100;0;100;0;20;200;-40;80;0
-66;-66;-200;-300;1;20;60;20;80;0
-66;-100;-100;-500;-1;0;60;-20;60;300
-83;-84;0;-50;4;40;-80;0;-75;100
-25;100;-100;0;0;20;-100;60;0;200
25;-75;100;-200;1;20;40;40;60;0
-25;-175;-50;-250;0;20;-140;50;-25;-100
75;50;50;-100;0;60;80;100;180;200
15;125;0;0;-1;60;20;80;60;200
25;-75;0;-50;0;-20;-140;-40;-60;-100
0;100;-50;100;0;0;-140;0;-40;100
100;150;50;0;0;-20;-60;20;0;200
0;-80;-66;67;0;20;180;80;180;200
0;-20;100;0;0;-60;-40;-25;-150;0
20;20;-50;-100;-2;0;20;40;40;-100
-60;-160;0;-150;2;50;0;0;-100;0
0;-80;0;50;-3;0;50;100;100;-100
20;40;-34;-117;-1;80;120;100;160;-100
-100;-40;-200;-150;0;20;-20;-40;20;100
-60;-80;0;-75;4;-20;-20;0;-40;-100
0;-40;0;-50;-1;100;320;60;320;0
-80;-20;-133;-167;-1;20;-240;0;-140;300
60;60;33;33;1;0;20;0;75;0
-20;-60;99;0;-2;40;60;0;33;200
-40;40;-17;125;0;-40;-80;-60;-100;-300
0;0;-33;-33;-2;40;60;-20;0;100
100;200;66;233;-2;40;60;80;120;300
-80;-200;-66;67;0;60;-20;40;20;0
0;-40;0;-233;0;-60;-60;20;0;-100
40;20;0;-99;1;-20;-40;66;100;200
-80;-220;-133;-300;0;-20;20;0;60;0
0;20;33;-33;0;50;0;100;100;-100
0;-40;33;0;0;40;-40;-60;-80;-100
80;20;83;208;-4;100;340;100;320;500
20;-20;125;125;-4;0;80;20;140;-200
