0;-160;0;40;-2;25;-100;50;-50;100
0;-180;65;-25;0;-40;-80;-25;0;-200
-20;-160;40;160;-3;60;40;0;-25;200
-60;-160;-60;-80;1;50;0;100;100;0
20;20;60;20;-1;20;60;0;-20;100
100;160;60;180;-3;-60;20;20;20;100
-60;-180;40;200;-3;80;160;100;180;0
40;20;20;120;3;-20;60;0;40;400
-80;-300;-20;-160;0;-40;-140;-20;-120;-300
-60;0;40;386;-2;25;100;100;250;0
-60;40;20;200;0;0;20;40;80;0
20;140;-60;80;0;0;-220;-20;-140;-400
-40;-120;-20;20;0;40;80;20;-20;-200
-40;60;0;220;0;40;40;40;60;200
-40;20;20;120;0;-20;-40;0;-100;-200
20;120;-20;-100;0;0;0;20;100;200
20;80;20;100;1;-50;-50;0;-100;100
20;220;60;200;0;0;100;100;200;-100
0;-180;40;-20;2;-60;-60;-40;40;0
100;160;60;160;0;40;60;60;100;500
140;240;80;200;1;-40;0;20;140;0
0;-340;40;-140;2;0;-175;0;-100;100
60;160;20;140;-1;80;100;66;100;500
20;-100;-60;-40;-3;60;0;20;-40;-200
60;100;80;160;-5;25;25;-50;-50;-100
-60;-240;-60;-80;-1;0;-20;60;180;0
0;-100;40;60;1;-25;-75;-50;-50;100
-20;-160;-20;-20;0;20;-180;40;-40;-100
-20;80;-20;0;1;0;-80;50;0;300
40;80;60;80;0;100;150;100;100;-100
-80;-200;-40;-20;0;0;-100;60;0;0
0;40;0;180;0;-40;0;0;20;0
-80;-20;0;140;-1;20;20;0;40;100
-140;-300;-40;-60;1;0;-260;40;-80;-100
-40;-60;5;140;-1;0;200;100;400;400
0;-220;20;80;2;-25;-100;50;-200;-100
0;-200;40;-120;3;-40;20;-33;66;0
0;-20;120;100;-2;-40;-100;0;-80;0
-20;200;60;320;0;20;60;-20;80;200
-40;40;-60;-80;0;-80;-20;-100;0;100
120;320;160;300;3;0;100;-20;140;100
0;-140;60;80;0;50;50;0;-100;-100
-40;20;0;240;-4;100;200;100;200;200
-60;-20;-60;160;1;0;40;60;140;0
0;60;0;100;0;20;20;0;40;100
-80;-180;-60;80;1;0;100;40;100;-200
20;-100;20;-40;2;20;-120;-20;-40;300
20;140;40;220;-1;-25;25;50;50;200
60;-20;40;60;0;-20;-60;0;20;100
20;20;60;160;-1;60;100;100;120;500
0;80;-20;120;1;-50;-50;0;-100;200
0;-100;-80;-240;0;0;-80;-20;-160;-400
-60;-280;20;40;-1;0;-100;0;-100;100
40;-60;0;160;0;40;0;60;40;0
-40;120;40;220;0;50;50;100;200;100
60;-40;60;220;1;-40;-120;-33;-166;100
-20;100;-20;160;-4;20;60;100;200;200
-20;-40;0;-60;-3;50;50;50;50;0
-60;-160;-20;20;0;-40;0;-40;40;300
0;-120;0;20;-1;-20;-20;-40;-60;200
60;160;120;240;0;0;0;20;80;100
0;-140;120;80;2;-20;-20;-60;-60;100
-120;-80;0;100;3;20;0;60;100;100
80;300;60;320;0;40;-80;40;100;0
-100;-360;-80;-140;0;0;-40;-20;0;100
20;20;80;260;0;-100;0;-100;0;100
-20;-140;0;-60;0;0;-40;-20;80;-300
-40;-200;-60;-80;1;20;-40;0;-60;-100
-100;0;0;100;-1;75;100;100;150;100
20;180;60;260;-1;20;-20;20;0;200
20;-60;60;120;1;-20;-120;-40;-120;-100
60;140;40;420;-1;20;80;25;50;300
0;40;60;120;1;20;0;-25;0;0
-60;60;-40;160;0;0;75;0;100;200
-100;-120;-80;-200;0;40;-60;20;-160;-100
0;20;20;160;0;25;50;50;50;100
20;100;60;260;-1;0;-75;-50;-50;0
20;60;0;220;0;40;120;100;225;100
60;100;40;100;0;20;-60;-20;-60;-200
60;20;100;200;1;25;-100;50;0;-200
40;300;100;380;0;25;100;100;300;100
-60;-220;-40;-100;-1;-60;-60;0;40;100
-20;-100;-60;-40;1;-60;-160;-80;-40;-100
20;-100;80;120;-1;50;0;0;-100;0
40;120;0;100;-1;80;120;100;220;100
60;180;100;360;1;50;100;0;-100;300
0;-60;60;240;3;-20;60;-60;40;-200
-20;160;-80;160;-1;20;60;80;140;200
40;-80;40;60;0;-20;-20;-50;75;-300
-60;-80;-60;-140;1;0;-100;0;-75;-300
40;80;20;140;-3;80;40;20;100;300
-40;-180;80;100;0;0;-60;0;-60;-300
0;40;60;200;0;0;-25;0;100;300
120;220;80;320;2;40;100;60;120;200
-40;-140;40;0;0;20;-20;0;0;100
-20;-60;20;-20;-3;0;60;0;20;-100
-20;-120;0;120;0;20;40;0;0;-300
0;40;20;160;-1;80;120;20;100;100
-80;-240;40;40;3;-40;-80;-66;-33;-300
80;60;60;180;0;60;100;60;160;200
0;-60;80;200;0;-20;40;-20;-100;0
0;40;20;80;0;20;0;60;100;300
0;0;20;180;-1;0;100;-100;0;100
-40;-320;20;-80;1;-40;-80;0;-60;0
80;120;60;220;0;-40;-20;0;-66;200
-60;-60;0;-40;0;-40;0;-20;-60;-200
-20;-100;0;-120;1;0;-200;0;-200;0
-40;-40;20;260;1;66;0;0;-200;200
-60;80;40;200;-1;-40;0;0;-33;-100
-20;20;0;100;-1;-20;-40;-40;0;200
60;240;80;200;-1;-40;40;-40;0;400
20;140;100;180;0;33;-100;100;100;100
0;20;-60;100;0;66;0;100;100;200
-20;20;0;140;0;0;40;60;180;-200
-20;-160;60;40;1;20;-40;50;0;0
80;0;100;-120;1;40;60;20;20;300
-80;-140;-40;-20;1;0;-120;40;-100;-300
-60;-120;-40;-80;-1;-60;-60;20;0;400
80;120;60;100;1;60;140;80;80;0
-40;260;0;340;-3;80;80;60;200;-100
-60;60;60;60;0;-40;-100;0;40;-200
20;-40;20;220;0;-100;0;-100;0;0
-20;-240;-60;-100;2;-20;-40;0;20;0
80;80;60;300;3;-60;20;60;180;200
-40;-260;40;120;-2;-40;0;-40;-100;-100
-40;-200;0;-20;-1;40;-40;80;200;0
-20;-20;80;80;-3;-20;-20;-20;60;300
20;60;80;240;2;60;140;100;250;100
60;200;100;400;-1;100;180;50;125;200
-20;80;60;100;7;-33;33;-100;0;-200
80;240;120;280;1;100;260;100;266;-100
60;180;140;220;-1;-33;-133;0;-100;100
-60;40;40;200;-7;-20;-40;25;150;0
-100;-300;-40;-120;7;-20;-120;-40;-60;0
20;-100;60;-80;7;20;-80;-25;-75;100
-100;-220;-60;-60;0;0;40;-20;0;0
0;-160;0;-160;7;0;-160;-20;-120;-400
-20;260;60;440;0;60;140;100;250;0
-20;-140;-60;-20;0;60;0;-40;-20;0
-20;40;60;100;0;40;40;80;180;200
80;40;20;140;0;20;20;33;-33;-400
40;0;-20;-80;-1;20;-60;25;25;200
80;280;40;240;-1;0;0;100;100;300
0;60;40;-180;1;40;100;-60;20;-200
20;-60;20;140;1;40;20;40;-20;100
20;100;140;260;0;0;80;60;180;100
-20;220;-20;180;-1;60;120;100;200;100
20;-280;0;-140;1;-20;-60;0;-100;-300
40;160;100;260;1;60;200;25;100;200
-20;120;20;240;-2;80;100;100;266;200
-60;-180;0;0;-1;-20;-140;0;-60;0
-60;80;-20;60;0;-20;-120;33;-33;100
-40;40;-40;40;0;-20;-160;-20;-20;-400
40;0;40;-40;0;0;40;-60;40;0
-20;-180;-20;-120;0;-20;80;20;120;200
0;-160;60;120;-1;-20;-180;0;-150;0
80;40;60;-60;3;20;-160;50;-50;200
-60;-280;-80;-200;1;0;-400;0;-400;-200
20;240;40;260;0;20;40;60;120;200
-40;180;60;340;-5;0;120;60;160;200
20;-160;40;-80;7;33;-33;0;-100;100
20;160;40;200;3;-33;-66;0;-100;100
-20;-120;60;140;7;-20;-140;0;-200;0
-20;-80;-40;-120;0;40;60;0;33;0
40;20;80;320;-7;20;80;-40;40;400
-20;-100;0;-140;-12;0;-80;20;-20;200
80;360;0;320;7;66;100;100;200;0
20;20;40;120;-3;0;0;-100;0;200
-20;180;80;180;0;40;40;0;75;-200
-20;0;0;20;-15;-20;-60;0;50;-100
80;40;80;-80;0;100;100;100;100;100
0;-60;20;100;-1;0;0;100;100;200
-40;0;-80;-100;-8;-40;-40;-20;20;200
20;0;120;180;0;-20;40;20;80;100
-60;-260;-100;-220;4;0;-180;60;-20;-200
-20;-120;0;-220;0;0;-60;40;-60;-100
40;240;40;320;-1;60;140;80;200;0
0;-100;-80;-240;3;33;-66;0;-200;100
0;80;100;300;-1;40;60;0;40;300
-80;-60;-20;180;0;60;40;66;66;100
60;60;60;100;-1;80;180;100;300;100
-20;0;20;40;-1;20;-120;0;-40;200
40;-20;-20;-80;7;-20;-60;33;100;0
-80;-80;20;-40;4;0;-20;60;40;-100
-40;-160;-20;-100;4;0;-80;20;-80;-100
20;160;100;400;0;0;20;50;175;400
40;20;40;-40;0;0;0;0;-100;100
-40;-80;-40;40;0;40;40;33;-100;200
-40;-180;-40;-100;2;-20;-140;0;-40;-200
40;300;80;200;-8;40;100;80;120;100
-20;100;40;200;-4;20;-120;40;60;0
0;-100;80;80;-1;-20;100;20;220;200
-140;-360;40;0;1;0;-100;0;100;-200
40;160;80;220;0;80;100;80;160;-100
60;160;40;160;0;0;60;50;100;200
20;120;0;240;-1;20;40;60;80;0
40;-80;40;100;0;0;-80;0;50;100
0;20;-20;140;0;0;-60;-50;-50;100
20;20;60;100;0;80;120;100;200;0
40;-60;20;-20;2;0;40;0;0;0
-40;20;20;100;0;-20;-60;-100;0;100
120;360;40;220;0;0;60;60;160;200
-20;-20;60;160;0;0;-33;-100;0;200
-60;-80;0;160;0;40;40;40;60;0
40;60;100;200;1;33;-66;100;100;200
20;20;0;0;-1;40;120;80;160;300
-60;-40;-40;-80;0;60;40;60;140;200
-100;-360;40;-60;-1;-20;-160;-40;-80;-200
120;80;80;120;1;-20;-80;0;-20;100
40;20;100;260;0;66;33;100;100;0
80;220;100;320;-1;60;140;100;233;400
-80;20;40;360;0;60;180;0;150;200
-20;-140;20;100;1;20;-60;60;100;-100
-40;-220;40;40;1;0;-20;0;40;-100
0;-60;-20;40;0;0;40;75;50;100
-100;0;0;-100;0;33;-166;0;-300;-200
20;-160;-80;-260;0;0;-120;0;-40;-300
-80;-100;80;400;0;0;-40;-20;-20;200
60;20;20;40;0;-20;-100;-40;-80;300
100;280;160;400;1;33;233;100;300;400
20;60;40;40;2;40;-20;50;0;0
-40;-60;-40;-120;-1;-40;-60;0;60;0
-80;-60;40;220;0;20;80;50;100;200
60;180;160;320;-2;60;60;100;150;200
60;60;40;200;0;0;0;100;100;100
60;80;0;-60;0;0;-100;0;20;-300
-20;-160;40;60;0;-60;-40;-40;20;-100
-80;0;-120;-80;0;-40;-120;-40;20;200
-60;-180;-40;120;2;-40;-20;0;20;-100
-40;-60;60;200;0;0;-40;40;100;200
-40;-200;60;-40;0;0;-60;-40;-60;0
-40;-200;-60;-180;1;-20;-80;0;50;-200
-20;20;0;100;-1;40;-40;60;20;-100
40;60;20;20;-7;0;20;0;20;200
0;-20;-20;-20;-7;-20;-40;0;60;100
20;40;0;140;-5;20;100;100;240;100
-40;-140;-20;-40;-1;0;-60;40;-20;-100
-20;-60;-60;20;0;20;-20;60;60;0
-40;-60;0;80;-4;80;120;100;250;0
40;-20;100;160;0;-60;20;0;40;0
0;-100;20;-80;-5;0;-33;-100;0;-100
40;40;40;40;11;20;0;0;-100;-100
20;120;80;160;-4;0;0;-100;0;-200
20;180;-20;220;-5;40;0;80;100;0
-80;-60;20;180;3;0;-140;60;20;-300
0;-200;20;-80;1;20;120;20;100;0
40;140;60;400;0;-60;20;40;40;200
20;-100;20;100;1;20;-180;33;-33;-100
-120;-220;-100;-140;1;0;-80;60;40;100
-40;80;-80;100;-1;80;160;60;200;500
40;80;60;20;-1;-33;-266;-100;0;0
40;140;40;160;0;40;40;0;-75;-200
-60;60;40;320;3;40;40;100;100;300
20;20;80;240;0;33;-66;0;-200;0
0;-60;100;120;0;-60;20;-40;-120;100
20;80;-20;20;-2;0;40;40;40;0
0;-200;-20;60;-1;-20;20;-20;20;200
100;220;100;280;0;100;220;100;180;300
-60;-120;-40;100;0;20;0;0;20;-200
0;180;80;400;0;0;60;33;100;100
-100;-260;-60;-160;2;0;-20;40;80;-100
-20;100;-20;200;1;20;-20;20;-100;100
40;0;-40;-20;2;20;0;0;-60;-100
-20;-80;-20;-20;1;-40;-20;-40;0;-200
-60;-80;-20;120;5;0;-120;-20;40;-300
0;-60;40;220;0;20;-40;50;-50;400
-60;0;-20;-20;1;40;100;60;80;-400
60;40;60;240;1;0;-40;-40;20;100
80;340;80;360;0;20;120;33;166;100
80;160;0;200;0;20;140;20;120;200
0;-40;-40;-100;1;40;-40;-20;-80;0
-40;20;0;140;1;-20;-20;20;20;-500
40;0;40;20;1;20;-100;50;-50;-100
80;280;80;260;1;40;80;80;100;400
-80;-280;20;-20;5;-20;-140;-25;-150;-600
0;-100;80;100;-6;-66;-33;-100;0;0
40;240;20;260;-1;40;60;60;120;300
-20;40;20;40;-4;20;0;-25;0;-100
60;180;80;180;4;20;0;80;160;100
-20;-320;100;0;1;-40;-100;-50;-50;-500
60;160;100;240;-4;40;80;20;80;200
-100;0;-120;100;-4;60;100;100;200;200
